id,year,make,model,display_trim,source,rule,first_valid_year
"952de5e0-4d56-4cd2-aec0-20e074e4b5fd","2002","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","verified-research","N Line exists 2019+","2019"
"26bae25c-77eb-4b88-a9c1-b7bbaddeece0","2003","hyundai","sonata","N Line","verified-research [expanded]","N Line exists 2019+","2019"
"6a56fac3-8727-4b98-b71c-bedac58f4b7b","2004","hyundai","sonata","N Line","verified-research [expanded]","N Line exists 2019+","2019"
"15abde85-c70b-43a7-b81d-34b16b2a7097","2004","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","verified-research","N Line exists 2019+","2019"
"c24b97c1-e80f-4828-affa-58a8da34b475","2005","hyundai","sonata","N Line","verified-research [expanded]","N Line exists 2019+","2019"
"7c73dd25-e96d-4570-9f14-713f4d8e3223","2005","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","verified-research","N Line exists 2019+","2019"
"84136e13-2126-4cfa-9d20-9e8fbd3fbd51","2006","hyundai","sonata","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"48323dac-ec2f-4b5a-8abd-e8881c4649a1","2006","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","cache-import","N Line exists 2019+","2019"
"32e1f898-cabb-47fc-924f-ab42e15c2390","2007","hyundai","sonata","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"4cfaae39-4cd4-4270-abec-e887703092e7","2007","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","cache-import","N Line exists 2019+","2019"
"326b919b-1a65-4b86-b8db-b3c84d3d48d2","2008","hyundai","sonata","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"32324b23-c9f8-4111-9e3a-2488a3830445","2008","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","cache-import","N Line exists 2019+","2019"
"8f51fa71-9c00-485e-83ee-a685b2f10e58","2012","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"721c94a7-f17a-4f27-8084-40d957d2d65c","2005","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"49732d65-6534-46f6-8e43-75ec1c213f9a","2005","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","N Line exists 2019+","2019"
"4db388d6-9f96-45c8-a991-b713e1941860","2005","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"61357216-0e1b-42dc-bc68-e19c7a669aed","2006","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"1d170e65-3ea1-422a-9049-3538ff90fd7f","2006","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","N Line exists 2019+","2019"
"81bb46eb-5bf0-4fa7-a206-744bb5f181a7","2006","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"32efafbf-659c-4fe3-a97b-eabcc5efef24","2007","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","N Line exists 2019+","2019"
"7fe4c077-7517-442c-b4f7-416029dcc605","2007","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"b84a30cd-a030-4fed-8968-c305fff63749","2008","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"be7c2433-1819-4666-9bc9-065cb1db47f1","2008","hyundai","tucson","SE, SEL, XRT, Limited, N Line","cache-import","N Line exists 2019+","2019"
"23469a75-4f7c-4314-a9a6-de38d7bf799e","2013","lincoln","navigator","Standard, Reserve, Black Label","generation-baseline","Black Label exists 2015+","2015"
"59bfd921-373b-4269-84c3-59a202cfb713","2007","jeep","compass","High Altitude","cache-import [expanded]","High Altitude exists 2012+","2012"
"6eb35811-5437-4284-8447-1e6afd9bc362","2007","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"8bd6f0db-aab5-4132-9bd2-3d9e5306ed00","2008","jeep","compass","High Altitude","cache-import [expanded]","High Altitude exists 2012+","2012"
"3e9b96f0-4d5f-49bf-897f-d1b2a766551e","2008","jeep","compass","Sport, Latitude, Trailhawk, Limited, High Altitude","cache-import","Trailhawk exists 2013+","2013"
"c9b6b70b-e75c-4280-a3ba-2af0082b41a3","2008","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"8694fe97-85d0-485b-ae71-0f131b55de7a","2001","toyota","highlander","L, LE, XLE, Limited, Platinum","trim-research","Platinum exists 2005+","2005"
"e813e428-a17e-4443-8c24-b36e844bd2e0","2001","toyota","highlander","Platinum","trim-research","Platinum exists 2005+","2005"
"5475d43f-5004-4b66-978a-3de8b238571f","2002","jeep","grand-cherokee","Summit","backfill-gc","Summit exists 2011+","2011"
"c987e153-de2f-4129-a6e2-53d2b08578f0","2002","jeep","grand-cherokee","Summit Reserve","backfill-gc","Summit exists 2011+","2011"
"c4b94e4a-e80e-4546-9f13-2e01f9f5b5bd","2007","jeep","patriot","High Altitude","manual-research","High Altitude exists 2012+","2012"
"b4501ca9-556a-451f-a0a6-d7d6ccaa7750","2008","jeep","patriot","High Altitude","manual-research","High Altitude exists 2012+","2012"
"09547455-d975-4ff5-aeb3-eafe658b4092","2013","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"9a1975b9-51ed-45ca-9b34-a7436db5aeb7","2002","toyota","highlander","L, LE, XLE, Limited, Platinum","trim-research","Platinum exists 2005+","2005"
"2f30d1ea-ad9a-4502-8406-dfa060dbd636","2001","cadillac","escalade","Luxury, Premium Luxury, Sport, Platinum, V","final-gap-fill","Platinum exists 2008+","2008"
"a903917d-0aa6-44a6-a3a4-9b9124954bd3","2005","acura","tsx","Technology","cache-import [expanded]","Technology exists 2009+","2009"
"5fa1acd1-71b9-4c5e-ba44-568ce8adb578","2004","lexus","is","IS 300, IS 350, IS 500, F Sport","cache-import","F Sport exists 2011+","2011"
"51a39e52-b506-477b-980f-1405636b0b8b","2017","gmc","acadia","AT4","generation_template [filled from 2020  [expanded]","AT4 exists 2019+","2019"
"ca7a1dc3-e18f-4f70-9a55-f90c0e2430bb","2002","toyota","highlander","Platinum","trim-research","Platinum exists 2005+","2005"
"805fa7c1-f376-49ba-ba1c-6bddfde54644","2013","lincoln","navigator","Reserve","generation-baseline [expanded]","Reserve exists 2015+","2015"
"189d76d0-a6cb-4b1c-96b1-a5929dcf1082","2014","lincoln","navigator","Black Label","generation-baseline [expanded]","Black Label exists 2015+","2015"
"456bdf69-b384-460d-a943-52dbcdcc5c84","2007","hyundai","elantra","SE, SEL, N Line, Limited","cache-import","N Line exists 2019+","2019"
"42d13ae0-c0be-45c7-9e93-a96373b762e0","2008","hyundai","elantra","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"21d41afd-426b-4a7f-bb9d-0c2382a1011e","2008","hyundai","elantra","SE, SEL, N Line, Limited","cache-import","N Line exists 2019+","2019"
"887175a6-6565-431d-a46b-92fda959540f","2008","hyundai","santa-fe","SE, SEL, XRT, Limited, Calligraphy","cache-import","Calligraphy exists 2020+","2020"
"1f97b671-06e8-42d4-8278-06a5aef3b3c1","2001","hyundai","sonata","N Line","verified-research [expanded]","N Line exists 2019+","2019"
"97d0fc06-742b-44a0-9936-ca1ef77f0897","2003","hyundai","sonata","SE, SEL, SEL Plus, Limited, N Line","verified-research","N Line exists 2019+","2019"
"732853aa-2851-4886-8dcd-baff7934c0c6","2007","hyundai","tucson","N Line","cache-import [expanded]","N Line exists 2019+","2019"
"262df647-12f8-4e4a-8772-c911075790a7","2008","hyundai","tucson","XRT","cache-import [expanded]","XRT exists 2022+","2022"
"a87d44f3-ea4e-480a-b265-b9f5cb2296ce","2016","gmc","canyon","AT4","generation_template [expanded]","AT4 exists 2019+","2019"
"08bf5683-4952-4e12-8c02-7858c78055e9","2003","toyota","highlander","L, LE, XLE, Limited, Platinum","trim-research","Platinum exists 2005+","2005"
"d378fcc8-400a-4196-907e-4fb5df003a32","2003","toyota","highlander","Platinum","trim-research","Platinum exists 2005+","2005"
"bf7c5c0a-7df4-4b2a-a863-011906a69201","1992","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"a0f43566-8e2e-46f3-b481-6c9908dddd30","1992","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"4d791a67-40e5-4b1b-95d8-ae42ad39bd84","1992","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"3eb142fd-fe15-4ab0-be67-9a32ec695d89","1992","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"92bc9131-8978-4002-bf3a-97f954516f6b","2004","toyota","highlander","L, LE, XLE, Limited, Platinum","trim-research","Platinum exists 2005+","2005"
"042fb82a-bbc1-49ea-8609-8f7c02edc06e","2004","toyota","highlander","Platinum","trim-research","Platinum exists 2005+","2005"
"37e3d237-bf79-46a0-848b-d22419598c94","1993","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"1faeb805-3792-40ff-a895-6ce3a6b916b3","1993","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"d436dd50-4994-4302-a563-3a1c097acb5a","1993","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"b00f274c-84f0-4d24-ad9a-0c1d356d9523","1993","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"be0fa55b-84df-47d2-ae3a-778ebc9e0afd","1994","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"7f9900f2-7e5b-45f4-b70a-5ff6f7f68eed","1994","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"16b667d2-75a5-45f1-b005-9297b997e3fd","1994","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"2d1495f7-ec23-45be-9cbe-d935c3ad476e","1994","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"86c7c94e-e608-4fa1-b329-f6954af89c50","1995","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"438e0717-bb6e-460e-b6d6-dd12756e9b1b","1995","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"118fadba-9a71-4b6e-a979-88f81425999f","1995","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"97def68e-d7c9-4525-ab36-0708c03c82ee","1995","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"b52d859c-7a4f-4d84-a5c2-d7dc136982f6","1996","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"8a8e0cb7-c3ce-4739-92a3-28b6785e251a","1996","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"245ac707-4951-49aa-8c79-a776ce1639b1","1996","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"83aadc99-8e0f-4550-ac96-3e26f6629b8f","1996","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"27fc4d8b-2e5f-42b7-8875-52ac51b943ee","1997","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"406b9bcb-a2ce-44b0-bb8c-6e8247cb75d9","1997","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"aac9966e-bb88-401c-bd28-2e857cf6d006","1997","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"1cc91593-b908-42c6-8ef4-0e2c517800e5","1998","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"654b38b9-239a-4958-bc4f-01216e1ff4b5","1998","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"8bcc39aa-a26f-4ad3-8056-22b1d2a0c959","1998","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"89a36783-4960-47b3-a8f9-b5ad6032b4ba","1998","lexus","es","ES 330","cache-import [expanded]","330 on es exists 2004-2006","2004"
"5fa35cb8-5fec-4518-93a9-1faa94063bb0","1998","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"c4070b73-cd21-458f-a9ff-4ad28bc7dcea","1999","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"e3aa32b8-7b57-4fea-adc2-fafb38fe3aa9","1999","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"cea84a8a-dbf1-4bf8-b202-cedf6e7f3254","1999","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"881a70fc-1bb1-4ece-abf3-32d2d38d6810","1999","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"9d860cfb-a1ca-4273-819b-db1cad9ef947","2000","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"fe658c43-5dcd-490b-bde8-231006543555","2000","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"552d8423-8528-4509-933f-0a30bb64b3d0","2000","lexus","es","ES 330","cache-import [expanded]","330 on es exists 2004-2006","2004"
"fa9eea58-b7b0-441a-8001-42316427e4cc","2000","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"42e2eac7-648f-4c47-9201-93924ee9340c","2001","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"6135d47c-ee77-4164-aea6-a3e383562bca","2001","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"ec82b8b5-dc30-4151-8655-3082774cd013","2001","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"9a3b17f3-fca2-4b60-b842-52563f5b7b0d","2001","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"a39de2bc-dd6f-41eb-8cf1-0f4f459282db","2002","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"c4ab7f50-99b2-4ba9-899c-5795854425ba","2002","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"011493f8-9070-40e1-9930-d452640aa508","2002","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"6e6f0a07-6ecc-435c-a9d8-6ee16906eb63","2002","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"b0edd2b3-5bb5-45cd-a183-6ea2485b6efc","2003","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"6dffa2cf-3c5b-45fb-b8be-0b7926792ada","2003","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"e339b756-b953-45dc-b300-3d2f25ba21ff","2003","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"211298c2-d368-4a4b-856e-3442e02759aa","2004","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"eae7d936-d60d-47db-97ff-8cea9a248017","2004","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"e3e6a9ac-347c-4f4f-981c-1422b03397ea","2004","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"fdcf22c7-1b62-4e6c-ae60-61d563ab975a","2005","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"497e4ccf-1b4c-49a3-a593-027b9450a268","2005","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"f55a9711-4ab7-4633-a927-36a2a8b5c45c","2005","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"39bda53c-a0e7-4e9a-a410-249bf14a3007","2006","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"2e2aea8a-0646-479f-adee-e954522f4c8d","2006","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"58ea30b4-2ee5-4e87-ab11-f31bbef7946b","2006","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"9b826fa2-8ef1-4149-a946-62204ac6da39","2006","lexus","es","ES 350","cache-import [expanded]","350 on es exists 2007+","2007"
"efe3722d-d4af-4bf4-9bc8-5da91a83fc17","2007","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"a542c18f-6fac-4d07-a119-fab6c587ec4b","2007","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"49de1890-94c1-43d7-9661-f529c4a6a946","2007","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"5c380f50-5a7f-43b7-8f28-b9a68a2b514e","2008","lexus","es","ES 250","cache-import [expanded]","250 on es exists 1990-1991","1990"
"fbae7ba5-6d75-4730-a0ec-7f87acb3bbe7","2008","lexus","es","ES 250, ES 300h, ES 350, F Sport","cache-import","F Sport exists 2011+","2011"
"2da342fa-4928-42a0-93e9-4fcd28a1c977","2008","lexus","es","ES 300h","cache-import [expanded]","300h on es exists 2013+","2013"
"411bb88e-b38e-4661-9c42-04117c3ffaeb","2007","jeep","compass","Trailhawk","cache-import [expanded]","Trailhawk exists 2013+","2013"
"87b8aa13-b83d-4fe2-9f60-6b8fceaafa99","1997","lexus","gs","GS 300, GS 350, GS F, F Sport","cache-import","F Sport exists 2011+","2011"
"ad96c064-2401-4f05-ad91-eeec8f0ad59b","2013","acura","ilx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"8e9d9392-c57e-4c97-9989-880a96814944","2013","acura","ilx","Base, Premium, Technology, A-Spec","trim-research","A-Spec exists 2018+","2018"
"c14f1cf6-77b0-4f2b-9853-402d0a913bb2","2014","acura","ilx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"ae12bff5-e6c2-4f66-ac4c-94895a445d37","2014","acura","ilx","Base, Premium, Technology, A-Spec","trim-research","A-Spec exists 2018+","2018"
"455bd167-1391-41ca-9c38-ab80abf172e0","2015","acura","ilx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"bb0b43a8-455a-4c20-b9a2-57974472ff57","2015","acura","ilx","Base, Premium, Technology, A-Spec","trim-research","A-Spec exists 2018+","2018"
"1d3410a9-2cb7-4749-a61a-a965fc9771e5","2016","acura","ilx","A-Spec","google-ai-overview","A-Spec exists 2018+","2018"
"319473a0-f894-4715-a401-391ee68b5fc8","2016","acura","ilx","Base, Premium, Technology, A-Spec","trim-research","A-Spec exists 2018+","2018"
"07289c5f-eacf-48ae-8c5b-6948befc3694","2017","acura","ilx","A-Spec","google-ai-overview","A-Spec exists 2018+","2018"
"22332186-c31d-41b4-9cba-9a4a87a620bb","2017","acura","ilx","Base, Premium, Technology, A-Spec","trim-research","A-Spec exists 2018+","2018"
"765b0b99-7173-4022-9240-b7567ee0f7e5","2001","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"5a49ec82-7e97-492d-b221-67176197849b","2001","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"69eba1b2-1aa6-4ed9-9937-de18cbc58f7c","2001","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"72ea61a4-06b4-4502-abd7-8cecbc067f21","2002","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"7c9f52e8-7a6c-4748-914b-fec44f061381","2002","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"6bc6e8d3-a2b3-4412-a9f8-8d231321ceb8","2002","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"97437c51-4e70-4c80-89ac-2922d871c0fb","2003","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"5b4325fa-4e92-4511-b96e-44c6d78d2f31","2003","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"448c20bc-35fe-45c1-a524-ec0826361ec7","2003","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"304f3c07-3333-4df0-a85d-56b6f200750f","2004","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"0c075c27-008e-494a-9b64-4e0df72eb50b","2004","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"4da621fc-f3a4-4b8c-b78d-51ea183cfc17","2004","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"72b908f7-9043-41e1-a850-c4434d686e8b","2005","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"a34fedcb-5f10-4c4f-93cd-8123a5e99b8c","2005","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"25652b1f-5268-44d5-afe1-deaf7404fb9f","2005","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"e6083d80-7693-4203-babc-f45cc4841e63","2006","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"d957a25f-5705-4204-a5bf-ace64f58de13","2006","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"35db60f7-ca0a-4bc1-885b-4d7b0d459c0b","2006","acura","mdx","Technology","trim-research","Technology on mdx exists 2007+","2007"
"d5399507-c50a-4d23-a360-3c830958b0af","2007","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"54705c48-29db-4e03-9041-38385a786d7e","2007","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"3aeb7feb-500f-4c86-8ed2-633a27bf25c6","2007","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"c7739cb3-45d3-4e84-9626-eec0d1f1f9f8","2008","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"6c0dc2e5-7517-4acd-bc34-e48ddee55194","2008","acura","mdx","Advance","trim-research","Advance on mdx exists 2010+","2010"
"e4a79640-a88c-4d73-afef-f4e5e895e292","2008","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"c6e4f35d-6392-4e8b-bb08-3364c48b8913","2008","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"60dfc838-01c9-47d6-ac24-4a221880ffc7","2009","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"c910d071-1eb5-4a2c-b754-a5b179036118","2009","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"6a7212d0-16ec-417e-ab4b-1e474c321ebb","2009","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"61a8d08c-2c5d-42df-82ec-5c39641da98f","2010","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"5d104432-971a-4a0b-86d1-7078b8099490","2010","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"7c3821fb-1939-4c8e-bf70-d3deda18d97c","2011","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"653e9d99-d152-4586-b84f-64ef928cb379","2011","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"ea2b4753-a794-4826-ac04-78e762591b02","2011","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"f9503a29-2c82-4433-a2a1-6b2e68c79ca6","2012","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"9849c8ea-0a2e-485a-8b0b-40b207f6ec5c","2012","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"352dcfd9-120f-4829-8044-078ab92d621c","2012","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"df078c33-60e0-4f28-a35e-9c70ef0167ae","2013","acura","mdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"322cd5c4-ca22-4514-9421-fe8689683fee","2013","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"21580237-2afe-41ee-91cd-9434e8a577a4","2013","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"17290df7-1ca5-42f0-b70d-3d687759cc74","2014","acura","mdx","A-Spec","google-ai-overview","A-Spec exists 2018+","2018"
"524f5305-6f23-4f61-b5e5-dbc49bce35b5","2014","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"5c0340cb-1ac9-441b-aefd-12b222289139","2014","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"fc5cda7f-80e7-4d5c-8a20-aa57eeab33da","2015","acura","mdx","A-Spec","google-ai-overview","A-Spec exists 2018+","2018"
"4828d609-89c9-4d82-b725-e8c7e9bf6558","2015","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"a99a29f2-2aa9-4759-a1fd-641be01d3856","2015","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"a51878d4-930d-4f63-8f95-6567abb27511","2016","acura","mdx","A-Spec","google-ai-overview","A-Spec exists 2018+","2018"
"8f70532d-28fc-44a4-a524-c8654f130aeb","2016","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"bc748ddc-b018-4ce5-811d-583a5ea157f5","2016","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"6c4de723-2b0c-47f7-810e-6bdc0c320fc1","2017","acura","mdx","A-Spec","trim-research","A-Spec exists 2018+","2018"
"f342906a-9d44-4089-a474-275fae061767","2017","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","A-Spec exists 2018+","2018"
"8ef776bc-bade-4f43-b62d-29ca8a60ebe0","2017","acura","mdx","Type S","cache-import [expanded]","Type S exists 2021+","2021"
"af7e9321-d6a9-44f7-a530-cb72eb36bf6e","2019","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","Type S exists 2021+","2021"
"74bf38a3-3ec8-4366-9e50-3e54d59fe57b","2019","acura","mdx","Type S","cache-import [trim-expanded]","Type S exists 2021+","2021"
"c6a843e9-1c5a-4cdf-975a-0efa4665c4ab","2020","acura","mdx","Base, Technology, A-Spec, Advance, Type S","trim-research","Type S exists 2021+","2021"
"63643120-2a46-469b-9336-23b08e054588","2020","acura","mdx","Type S","cache-import [trim-expanded]","Type S exists 2021+","2021"
"ec133987-e05c-4175-ab75-fd6e81eda95a","2007","acura","rdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"8b5f5e2b-1cb8-4442-b853-65fc5ea95161","2007","acura","rdx","Advance","trim-research","Advance on rdx exists 2013+","2013"
"aa7b34b9-25c0-47e3-bcdf-82c4944ee159","2007","acura","rdx","Base, Technology, A-Spec, Advance","trim-research","A-Spec exists 2018+","2018"
"5eba831d-f064-4857-a070-b25011a38bac","2008","acura","rdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"4911fb63-afb3-40fb-af3f-ced6f43b9b54","2008","acura","rdx","Advance","trim-research","Advance on rdx exists 2013+","2013"
"10972c4b-1d7d-4eff-956b-6f5c4eb0471d","2008","acura","rdx","Base, Technology, A-Spec, Advance","trim-research","A-Spec exists 2018+","2018"
"39b5ff58-35c9-43d9-8233-9a1e133f1b83","2009","acura","rdx","A-Spec","cache-import [expanded]","A-Spec exists 2018+","2018"
"012bd275-11dc-4b93-812c-a747930d3096","2009","acura","rdx","Advance","trim-research","Advance on rdx exists 2013+","2013"
"14903ff3-87b5-4e5f-a69b-974a68987568","2009","acura","rdx","Base, Technology, A-Spec, Advance","trim-research","A-Spec exists 2018+","2018"
